Doctor Identifier,Provider Type,Number of Beneficiaries,Services by Beneficiary,Total Submitted Charge Amount By Benificiary,Total Allowed Amount By Benificiary,Total Payment Amount By Benificiary,Total Standardized Payment Amount By Benificiary,Number of Drug Services By Benificiary,Total Drug Submitted Charge Amount By Benificiary,Total Drug Allowed Amount  By Benificiary,Total Drug Payment Amount  By Benificiary,Total Drug Standardized Payment Amount By Benificiary,Number of Medical Services,Percent Atrial Fibrillation,Percent Alzheimerâ€™s Disease or Dementia ,Percent Asthma ,Percent Cancer ,Percent Heart Failure ,Percent Chronic Kidney Disease,Percent Chronic Obstructive Pulmonary Disease,Percent Depression ,Percent Diabetes ,Percent Hyperlipidemia ,Percent Hypertension ,Percent Ischemic Heart Disease ,Percent Osteoporosis ,Percent Rheumatoid Arthritis or Osteoarthritis ,Percent Schizophrenia or Other Psychotic Disorders ,Percent Stroke ,Average HCC Risk Score of Beneficiaries 
361216919,Ambulance Service Supplier,13,1.384615385,2925.230769,486.2738462,381.2376923,353.5015385,0,0,0,0,0,18,0,0,0.02,0.04,0.02,0.04,0.02,0.01,0.04,0.1,0.11,0.06,0,0.08,0,0.01,1.48
483542935,Pathology,19,2.210526316,560.5263158,212.3173684,162.4626316,155.0636842,0,0,0,0,0,42,0.14,75,0.14,0.12,0.21,0.27,0.16,0.28,0.27,63,75,75,0.09,0.36,0.07,0.06,2.64
511453935,Physical Therapist,12,6.083333333,770,482.4975,346.9191667,330.685,0,0,0,0,0,73,0,0,0.19,0,0.28,0.37,0.22,0.39,0.36,0.66,0.77,0.42,0.11,0.47,0,0,1.09
958716718,Obstetrics/Gynecology,332,1.469879518,1337.174307,240.8923494,186.5836747,181.7326205,0,0,0,0,0,488,9,8,15,13,14,22,11,28,25,52,67,33,9,39,4,6,1.24
312520496,Family Practice,277,1.945848375,504.7256318,217.9646209,164.5388087,162.9173646,0,0,0,0,0,539,36,12,20,9,56,54,23,29,54,75,75,75,10,29,6,9,2.35
850243701,Nephrology,54,25.35185185,1436.666667,735.322963,567.4135185,587.8964815,0,0,0,0,0,1369,1.07,1.3,24,0.74,1.68,2.1,1.3,33,1.99,67,61,20,0.61,74,0.76,0.52,1.05
877983415,Anesthesiology,32,1.09375,103.46875,94.5315625,56.3421875,80.2190625,0,0,0,0,0,35,0.31,0.36,0.33,0.21,0.48,0.6,0.38,44,0.56,47,50,0.65,0.18,38,0,0.15,0.9
582837918,Speech Language Pathologist,89,3.202247191,983.752809,293.282809,223.0803371,222.6569663,0,0,0,0,0,285,27,12,18,19,49,74,24,45,46,54,75,64,0.44,31,0.41,16,3.66
734537430,Optometry,103,1.844660194,1752.126214,309.1101942,240.4802913,241.3075728,0,0,0,0,0,190,30,19,26,20,45,53,35,38,35,71,75,60,11,45,0.26,12,2.8
181228995,Nurse Practitioner,293,2.020477816,682.1262799,250.2006143,190.6066553,189.3221843,0,0,0,0,0,592,22,27,26,11,40,57,34,53,45,51,75,45,12,35,13,10,2.51
238678807,Family Practice,140,15.13571429,1965.139286,663.1868571,519.937,488.5853571,0,0,0,0,0,2119,19,32,13,10,33,42,16,43,36,66,75,47,11,44,18,12,1.73
359439036,Anesthesiology,377,1.787798408,431.3793103,197.7518302,147.2133687,139.5430504,0,0,0,0,0,674,21,31,15,11,27,35,18,39,32,71,75,44,11,44,18,25,1.63
957377388,Orthopedic Surgery,31,5.903225806,1092.064516,328.5735484,240.78,285.2341935,0,0,0,0,0,183,0,0.53,0.44,0.25,0.67,0.81,0.52,61,0.74,1.22,42,0.86,0.23,0.9,0.33,0,1.87
713947127,Internal Medicine,96,1.5625,384.9791667,113.7921875,82.76770833,82.6328125,0,0,0,0,0,150,17,13,20,0.41,26,35,20,38,32,46,72,34,14,34,13,0.23,1.76
606516277,Licensed Clinical Social Worker,2904,1.796143251,203.059573,59.91804063,47.60464876,47.61662879,0,0,0,0,0,5216,15,18,20,12,24,32,28,38,39,67,75,37,11,44,11,9,1.64
234490541,Physical Therapist,158,4.550632911,988.9493671,386.6332278,312.9124684,307.0105696,0.734177215,143.4873418,62.68949367,61.34310127,61.34310127,603,9,3.28,14,11,15,32,10,32,23,56,73,30,8,44,1.5,1.48,1.23
608155909,Physician Assistant,610,1.160655738,664.3491803,167.6848852,127.214541,127.7914754,0,0,0,0,0,708,21,24,21,14,30,38,25,43,36,63,75,47,10,39,15,12,1.88
684589715,Family Practice,617,3.820097245,3320.985413,763.4434684,598.5233549,598.8908752,0,0,0,0,0,2357,30,28,37,17,57,71,53,44,51,71,75,64,10,37,18,13,2.76
336191270,Interventional Radiology,129,2.403100775,535.6356589,200.7548837,144.4911628,172.8712403,0,0,0,0,0,310,26,75,23,9,64,43,30,75,53,60,75,49,12,49,45,14,2.51
832988406,Internal Medicine,69,2,408.7289855,117.2755072,82.80391304,83.42072464,0,0,0,0,0,138,0.38,19,23,0.3,0.56,19,20,75,16,33,51,16,0.23,26,59,0,1.34
328472497,Mass Immunization Roster Biller,30,2.066666667,199.1793333,150.9543333,116.7213333,112.72,0,0,0,0,0,62,0,0.2,0.21,0.17,0.31,0.4,0.24,0.42,0.4,47,43,0.47,0.13,0.52,75,0,1.49
518049641,Diagnostic Radiology,741,4.863697706,676.068556,334.7924561,249.9548583,239.0207557,0.175438596,93.66977058,43.84234818,33.95442645,33.95442645,3474,16,10,7,22,13,24,9,20,21,47,56,26,4,28,4,6,1.19
221949135,Mass Immunization Roster Biller,26,1.038461538,197.3076923,134.3338462,105.3215385,101.3873077,0,0,0,0,0,27,0.18,0.16,0.17,0.14,0.25,46,0.2,0.34,42,50,73,54,0.11,46,0.08,0.08,1.78
503387599,Cardiology,126,2.325396825,468.5,208.1346825,161.7405556,154.0307143,0,0,0,0,0,293,0.82,0.76,0.81,0.68,1.2,19,0.93,40,32,17,33,15,0.5,25,21,0,1.23
603759633,Licensed Clinical Social Worker,357,2.719887955,365.9971989,223.7220728,173.8432493,197.9015126,0,0,0,0,0,971,32,39,21,21,48,50,26,50,29,75,75,57,31,72,8,18,2.09
470569803,Nurse Practitioner,141,2.425531915,1735.531915,471.8539007,369.7020567,369.0223404,0,0,0,0,0,342,35,28,33,20,65,75,56,55,48,60,75,68,11,40,21,15,3.16
372491027,Internal Medicine,1737,1.909614277,52.4502015,40.96205527,33.96103627,32.26292458,0,0,0,0,0,3317,15,9,11,15,18,39,13,23,30,59,68,33,12,34,3,5,1.33
151099599,Psychiatry,1403,2.227369922,405.1461155,78.85625802,60.38915895,57.38488239,0,0,0,0,0,3125,15,8,13,20,15,26,15,23,23,64,71,30,10,45,3,6,1.2
753805559,Optometry,22,1.681818182,670.6363636,224.4259091,175.9531818,170.6486364,0,0,0,0,0,37,50,0.15,0.16,0.13,59,68,0.18,0.32,59,73,75,75,0.1,0.4,0.08,55,2.53
658561270,Optometry,334,2.356287425,2618.82485,285.1462874,221.7876347,203.7974251,0,0,0,0,0,787,12,9,21,9,31,39,29,33,43,71,75,45,10,75,5,8,2
508992482,Pulmonary Disease,336,5.30952381,1209.056637,482.6691667,383.9872917,377.1947619,0.985119048,173.526875,92.45354167,90.57485119,90.57485119,1453,14,6,9,13,11,20,8,14,25,59,66,24,12,30,4.3,4,1.16
399060008,Emergency Medicine,217,2.230414747,87.75474654,83.21898618,81.55382488,81.16728111,1.115207373,54.55751152,54.37663594,53.28709677,53.28709677,242,8,2.88,8,8,6,12,9,20,20,46,53,25,5,28,1.19,1.34,0.85
958103617,Anesthesiology,12,5.833333333,350,241.0275,183.7925,183.7933333,0,0,0,0,0,70,0.11,0,0.11,0,0,0,0.13,0.24,0.21,0.39,0.45,0.25,0.07,0.27,0,0,0.93
428251541,Ophthalmology,1530,0.177777778,449.4261699,174.6112549,127.4623007,121.7681961,0.013071895,0.334640523,0.12524183,0.098169935,0.098169935,252,10,9,13,12,20,20,19,32,29,53,66,37,0.56,47,0.43,0.41,1.29
140254109,Orthopedic Surgery,107,5,738.7943925,409.7314953,326.9931776,310.2985981,0.523364486,61.25233645,45.55308411,44.63401869,44.63401869,479,15,1.95,15,12,17,25,17,31,21,47,65,29,12,50,10,0.9,1.47
547694479,Licensed Clinical Social Worker,277,6.783393502,1052.061372,638.8535379,500.4779422,475.2770758,0.776173285,95.41877256,79.87194946,78.27462094,78.27462094,1664,12,9,5,14,9,14,12,16,16,75,75,24,9,32,3.78,3.79,0.98
854301047,Internal Medicine,157,4.656050955,1112.961783,430.6193631,328.8124841,322.7598089,0.675159236,138.0509554,60.51025478,59.30121019,59.30121019,625,11,3.59,4.26,11,10,18,8,24,20,64,68,35,3.16,35,1.68,1.62,0.97
547910315,Chiropractic,338,2.621301775,1018.476331,275.3469822,202.8818935,190.0836095,0,0,0,0,0,886,12,8,16,13,17,21,14,25,23,46,61,29,9,43,4,4,1.36
761065028,Physician Assistant,472,2.370762712,661.809322,270.1556356,208.1960593,201.4756992,0,0,0,0,0,1119,35,33,27,18,49,63,32,47,38,74,75,58,16,49,15,15,2.45
144686671,Physician Assistant,200,3.165,401.285,140.3008,100.5071,115.65215,0.145,2.75,1.7596,1.71255,1.71255,604,16,7,13,8,14,26,14,25,24,65,65,19,0.99,31,1.05,0.78,1.13
792826103,Obstetrics/Gynecology,2669,1.64818284,143.7013863,50.6946272,37.95515549,38.13163732,0,0,0,0,0,4399,13,14,24,11,22,32,29,38,37,62,73,35,8,43,10,8,1.63
834239174,Physical Therapist,42,1.976190476,55.6402381,8.323809524,7.815952381,7.662380952,0,0,0,0,0,83,0.14,0,0.14,0.12,0.19,33,0.15,0.24,75,62,75,26,0.09,29,0.05,0.06,2.01
986342546,Nurse Practitioner,409,3.611246944,710.8655257,180.7592421,133.102176,125.3195599,0,0,0,0,0,1477,10,8,11,12,16,23,13,30,27,44,70,27,13,38,3,4,1.38
783889224,Licensed Clinical Social Worker,837,17.19832736,1623.087216,678.5300836,539.1407766,520.0008483,1.935483871,147.60454,60.42800478,56.01917563,56.01917563,12775,16,10,9,15,28,45,10,19,27,75,75,41,8,36,3,5,2.11
666411418,CRNA,232,1.931034483,751.2887931,216.8643103,151.9154741,143.3593534,0,0,0,0,0,448,6,9,14,6,11,21,8,28,32,38,60,24,13,41,6,0.73,1.23
963547055,Certified Clinical Nurse Specialist,38,27.94736842,1609.783684,750.6905263,577.9339474,550.2768421,0,0,0,0,0,1062,0.57,0,0.55,0,0.84,1.09,0.63,1.15,29,75,74,37,0.34,75,0.3,0.26,1.11
558534700,Pulmonary Disease,64,1.5625,336.859375,85.64515625,56.85640625,67.88171875,0,0,0,0,0,100,0,0,33,0.3,0.62,0.79,0.49,47,28,20,44,19,0.24,0.96,0.24,0.19,0.87
278155298,Nurse Practitioner,27,14.11111111,1629.814815,1060.191111,788.577037,779.0737037,0,0,0,0,0,381,0.85,0.93,0.85,0.64,1.3,1.65,0.99,41,41,52,67,48,0.49,48,0,0.4,1.12
766307278,Otolaryngology,779,8.496790757,1055.457047,444.3600257,330.1483569,341.1017843,0.629011553,52.4134018,50.12265725,45.97767651,45.97767651,6129,15,20,12,13,22,28,16,31,26,58,63,33,12,44,9,8,1.32
405114177,Licensed Clinical Social Worker,186,3.580645161,641.8010753,354.5734946,252.3877419,256.7627419,0,0,0,0,0,666,2.58,12,17,1.93,6,16,18,75,22,39,47,18,1.5,33,6,1.21,1.14
643824762,CRNA,392,2.841836735,1259.420918,327.5126276,253.3917857,253.4517347,0.221938776,4.158163265,1.372321429,1.051760204,1.051760204,1027,21,23,15,13,24,35,16,42,29,49,73,32,20,59,10,8,1.63
155235802,Ophthalmology,1567,2.171027441,710.8908743,177.501455,132.4040587,125.0490555,0.084875558,5.337587747,4.278691768,3.3544097,3.3544097,3269,29,17,20,13,43,44,25,33,45,75,75,65,8,40,8,10,1.87
186895557,Medical Oncology,68,1.382352941,357.0147059,140.7779412,110.3642647,123.5145588,0,0,0,0,0,94,28,75,18,0.36,53,34,22,75,29,56,75,54,19,46,35,22,2.26
717515701,Optometry,54,1.944444444,2523.917963,663.0362963,513.2525926,509.9159259,0,0,0,0,0,105,24,31,20,0.53,30,41,24,43,37,57,75,44,28,57,0.41,0.33,2.55
393104080,Obstetrics/Gynecology,971,2.272914521,273.3511843,71.13648816,55.01575695,50.57295572,0,0,0,0,0,2207,13,10,13,17,20,33,14,29,32,56,72,36,13,42,6,4,1.38
520414716,Physical Therapist,974,2.014373717,133.9096509,44.40853183,35.95164271,36.16356263,0,0,0,0,0,1962,16,12,18,24,26,32,18,33,32,51,67,35,16,40,5,6,1.72
999466111,Anesthesiology,28,4.642857143,1486.214286,596.2935714,464.2132143,451.7232143,0,0,0,0,0,130,0.4,0,0.39,0,0.6,0.77,0.46,0.83,0,1.34,1.56,0.87,0.23,0.95,0.22,0,3.09
742150709,Critical Care (Intensivists),1206,1.184079602,533.7706302,142.607471,104.2239138,104.5691957,0.033996683,0.977097844,0.293598673,0.232114428,0.232114428,1387,21,15,20,15,26,32,21,39,28,59,75,41,12,44,12,10,1.61
371248509,Certified Clinical Nurse Specialist,375,2.565333333,1337.330667,168.5753333,123.22608,116.6194933,0,0,0,0,0,962,10,6,18,9,15,30,14,41,35,57,71,35,8,75,5,4,1.4
902172493,Physical Medicine and Rehabilitation,31,1.129032258,658.8387097,144.0967742,107.5645161,119.9535484,0,0,0,0,0,35,0.2,0.21,0.21,65,0.31,0.39,0.24,0.45,0.37,42,52,48,0.12,0.47,0.13,0.1,1.55
831024588,Internal Medicine,24,3.875,576.5833333,169.63125,129.8033333,126.7716667,0,0,0,0,0,93,0,0,0.14,0.11,0.2,0.26,0.16,75,0.26,0.48,0.56,0.31,0,0.34,0,0.06,1.13
288216073,Centralized Flu,104,2.480769231,4811.153846,967.5349038,743.1076923,753.8032692,0,0,0,0,0,258,12,1.58,17,13,13,18,13,34,27,61,69,27,0.79,75,0.94,0.69,1.09
616230099,Emergency Medicine,848,2.95754717,274.8254717,170.6085024,121.7058608,118.8364387,0.127358491,0.928066038,0.044799528,0.032959906,0.032959906,2400,13,11,11,10,19,25,13,24,35,58,65,33,11,44,6,5,1.32
455133718,Emergency Medicine,783,1.799489144,631.9578544,255.3540358,180.8551852,165.6892465,0,0,0,0,0,1409,10,7,6,11,9,16,6,16,22,41,49,22,7,33,2,4,0.98
393112254,Pulmonary Disease,283,8,1116.318021,687.3390813,494.0518021,482.2929329,0.06360424,1.996466431,0.186077739,0.145865724,0.145865724,2246,11,6,15,9,11,15,13,11,33,75,75,23,6,36,3.64,5,1.06
414312961,Mass Immunization Roster Biller,1552,4.721649485,638.7435567,276.3361598,195.2614948,189.8110825,0.024484536,8.442654639,7.118556701,5.579581186,5.579581186,7290,11,7,8,12,9,16,8,15,24,62,64,25,8,36,2,4,0.96
409973873,Obstetrics/Gynecology,181,4.220994475,421.8508287,338.8307735,254.9755249,286.9483978,0,0,0,0,0,764,2.77,6,23,1.85,7,11,14,73,23,42,40,12,1.56,25,34,1.35,1.15
363020077,Anesthesiology,48,2.041666667,45.43770833,45.43770833,44.52875,57.16708333,1.020833333,32.29479167,32.29479167,31.64625,31.64625,49,0.67,0.54,0.66,0.58,0.81,1.24,0.72,1.35,1.42,44,40,29,0.49,27,0,0.24,0.78
486676559,Clinical Psychologist,25,5.8,1068,482.0536,356.8908,357.1912,0,0,0,0,0,145,0,0.4,0.38,0,0.58,0.74,0.44,75,0.71,1.26,1.48,0.83,0.22,44,0.23,0,1.16
502868403,Otolaryngology,480,1.19375,417.8385,160.7259375,123.6396667,122.5338333,0,0,0,0,0,573,11,15,31,10,30,46,25,51,43,45,75,41,5,31,22,8,2.48
312303604,Gastroenterology,179,2.882681564,368.6901117,206.1298324,148.5302235,152.9736872,0,0,0,0,0,516,1.66,9,23,1.25,6,17,17,75,21,41,49,11,6,26,36,0.77,1.33
252022650,Emergency Medicine,41,1.243902439,939.9756098,95.17341463,66.76243902,80.67560976,0,0,0,0,0,51,0.14,0.15,0.15,0.09,0.21,27,0.17,46,41,49,56,0.29,0.08,41,0.09,0,1.23
628756566,Hematology/Oncology,24,2.333333333,485.875,327.265,256.57375,251.9425,0,0,0,0,0,56,0.28,75,0.28,0.22,46,50,0.32,0.58,0.52,67,75,54,0.17,63,0.15,0.13,1.86
800369299,Dermatology,355,1.56056338,380.1323944,118.9371831,88.80374648,85.77988732,0,0,0,0,0,554,11,9,14,10,14,23,11,28,24,47,57,28,13,43,6,5,1.2
598029644,Diagnostic Radiology,143,3.783216783,764.5104895,386.6898601,290.9134965,289.5436364,0,0,0,0,0,541,1.78,1.88,17,9,13,24,20,51,33,56,69,24,1.04,49,1.05,11,1.41
861054057,Ophthalmology,401,2.458852868,335.0895761,254.8649377,193.3062594,197.1557357,0,0,0,0,0,986,28,27,29,15,54,68,41,42,50,75,75,63,10,43,10,16,2.15
306750864,Psychiatry,50,1.9,155.1,51.5044,34.1534,33.708,0,0,0,0,0,95,0.23,0.2,0.23,0.19,0.33,24,0.26,26,0.44,48,54,26,0.14,44,0.1,0.1,1.06
877602559,Internal Medicine,21,1.047619048,214.6666667,51.43333333,45.27857143,52.89380952,0,0,0,0,0,22,0.09,0.09,0.1,0.07,0,0.18,0.11,0.2,0.17,0.31,67,0.2,0.06,0.22,0.05,0.04,0.86
389447724,Rheumatology,534,2.361423221,2690.870524,648.1792509,499.2689513,537.2163109,0,0,0,0,0,1261,10,11,22,11,12,23,21,43,35,70,72,30,14,75,7,9,1.31
104927993,Critical Care (Intensivists),141,3.489361702,1296.609929,384.5507801,290.3282979,281.394539,0.34751773,12.4751773,7.326453901,6.324468085,6.324468085,443,16,10,25,16,26,38,54,43,27,47,59,38,18,35,0.69,0.64,2.56
324124745,Family Practice,250,4.272,742.728,294.12104,216.4642,210.32436,0.452,44.404,19.1676,18.73964,18.73964,955,16,11,12,11,16,20,15,19,22,51,74,30,6,29,1.58,5,1.17
839673720,Chiropractic,26,1,142.415,55.18615385,39.25538462,46.87615385,0,0,0,0,0,26,0.15,0,0.15,0.11,0.22,0.28,0.17,0.31,0.27,58,62,0.32,0.09,50,0.08,0.07,1.2
416418956,Internal Medicine,8216,19.85479552,1677.394912,634.4862731,493.6529893,479.8815044,0,0,0,0,0,163127,27,46,26,14,47,52,33,55,43,65,75,55,14,50,24,16,2.43
876580446,Nurse Practitioner,96,2.479166667,690.4791667,206.1159375,141.9398958,137.4698958,0,0,0,0,0,238,0.74,0.68,0.74,11,1.09,11,0.84,21,20,33,57,24,0.45,28,0.36,0.34,0.84
713770441,Colorectal Surgery (formerly proctology),553,4.801084991,479.7106691,310.8123327,240.7500542,232.3893852,0,0,0,0,0,2655,17,12,11,11,18,30,13,16,33,59,71,33,11,45,3.03,4,1.42
406029975,Anesthesiology,24,2.125,2366.208333,568.4379167,440.8558333,399.8333333,0,0,0,0,0,51,0.17,0.11,0.16,0.18,0.24,50,0.18,0.27,0.34,0.67,75,0.41,0.11,0.48,0.04,46,2.01
608818390,Chiropractic,252,1.488095238,339.9404762,186.5723016,145.9481746,144.999127,0,0,0,0,0,375,13,41,35,12,37,52,46,75,43,61,75,50,8,42,49,12,2.46
909578844,Licensed Clinical Social Worker,123,40.44715447,2741.279187,1251.227236,965.2977236,922.181626,0,0,0,0,0,4975,9,2.99,15,2.3,13,13,14,24,28,59,73,25,1.69,60,1.58,1.31,0.97
749020548,Nurse Practitioner,37,1.702702703,175.8378378,137.7854054,108.0240541,131.0783784,0,0,0,0,0,63,0.33,0.39,0.35,0.22,0.52,43,0.41,75,0.59,49,65,32,0.18,30,41,0.16,1.97
704129002,Speech Language Pathologist,716,1.748603352,386.6201117,123.2125978,89.57544693,90.04145251,0,0,0,0,0,1252,17,9,36,13,35,36,40,39,36,57,71,42,11,44,6,3,1.85
671920151,Internal Medicine,111,1.567567568,1335.355495,493.2582883,386.715045,401.0074775,0,0,0,0,0,174,24,1.81,21,14,39,32,19,26,36,75,75,75,0.9,41,1.06,10,1.21
888107443,Pathology,18,11.22222222,729.4444444,463.6066667,336.1616667,336.2422222,0,0,0,0,0,202,0.29,0,0,0,0.43,0.55,0.33,0.62,0.53,0.95,1.12,0.62,0.17,0.69,0,0,1.4
950256528,Psychiatry,64,2.0625,43.81828125,43.80703125,42.93046875,54.88359375,1.03125,30.9040625,30.8928125,30.27375,30.27375,66,0.86,0.69,0.84,0.74,1.04,1.59,0,17,17,38,41,1.91,0.62,20,0,0.31,0.85
605805442,Physician Assistant,179,1.860335196,220.7150838,73.77793296,56.10296089,51.52094972,0,0,0,0,0,333,11,8,0.71,11,17,25,7,34,30,43,61,27,7,30,0.28,0.32,1.36
979044010,Internal Medicine,31,10.96774194,1186.741935,683.1977419,486.9148387,486.433871,0,0,0,0,0,340,0.69,0.76,0.7,0,1.06,1.34,0.81,39,1.29,2.29,35,1.51,0.4,1.66,0.43,0,0.82
628204435,Nurse Practitioner,250,3.688,543.45264,443.01488,325.71348,327.89216,0,0,0,0,0,922,8,6,19,11,16,26,20,36,32,66,67,34,13,75,4,1.97,1.48
223060728,Internal Medicine,622,5.422829582,839.7990354,297.1748875,215.8352412,198.7060289,0,0,0,0,0,3373,9,4,6,14,6,12,4,14,7,45,53,15,10,41,2.19,3,0.9
336756522,Emergency Medicine,12,11.5,1050.833333,884.4575,633.725,662.0925,0,0,0,0,0,138,0,0,0.4,0,0,0.77,0,75,0.73,1.26,1.49,0.85,0,0.91,0,0,0.86
347742825,Internal Medicine,70,4.714285714,622.7381429,411.417,318.768,310.2721429,0,0,0,0,0,330,0.89,26,29,0.7,1.33,24,19,75,26,37,61,1.95,0.52,33,75,0.41,1.54
383647024,Neurology,70,3.885714286,187.7221429,165.0492857,126.3371429,125.6931429,0,0,0,0,0,272,0.55,0.54,0.55,0.43,0.81,1.05,0.63,1.12,1.02,47,49,24,0.33,29,0,0,0.73
637494825,Emergency Medicine,388,1.146907216,82.81958763,22.67113402,16.82085052,16.1956701,0,0,0,0,0,445,19,12,19,13,37,44,16,38,30,54,75,43,14,44,7,22,2.29
590531344,Neurosurgery,1874,7.41248666,2626.045544,1693.504888,1305.493015,1273.783506,2.816435432,1193.729109,1123.187113,877.0672732,877.0672732,8613,16,9,12,12,20,31,16,19,34,61,74,34,11,37,3,5,1.45
466674152,Physical Medicine and Rehabilitation,212,4.924528302,883.6320755,382.3898585,298.9091509,348.7974528,0,0,0,0,0,1044,40,33,37,13,73,75,59,64,64,59,75,67,13,41,16,24,4.14
537058989,Physical Therapist,38,1.710526316,545.2894737,158.2381579,93.37631579,92.51052632,0,0,0,0,0,65,0.3,0.29,0.3,0.24,0.44,0.58,0.34,58,0.56,37,34,0.66,0.18,0.75,34,0.14,1.32
826467944,Emergency Medicine,68,1.132352941,211.1886765,80.00911765,62.72808824,72.91235294,0,0,0,0,0,77,54,0.43,22,18,69,63,29,37,44,75,75,75,0.24,51,0.24,0.19,2.22
623581254,Licensed Clinical Social Worker,107,1.028037383,795.6775701,118.8399065,93.16981308,93.84897196,0,0,0,0,0,110,14,12,14,16,17,31,15,36,29,62,75,28,11,43,14,0.16,1.42
961949983,Internal Medicine,90,2.966666667,720.6222222,364.917,286.0898889,289.5435556,0,0,0,0,0,267,23,1.14,31,16,56,75,23,39,48,49,75,59,0.61,32,0.65,16,3.05
357634003,Chiropractic,20,1.05,663.75,181.4305,142.241,147.8015,0,0,0,0,0,21,0,0.14,0.14,0.1,0.2,0.26,0.16,0.29,0.25,60,55,0.3,0,0.32,0.08,0,1.22
596453335,Licensed Clinical Social Worker,1244,1.392282958,146.3810289,38.7268328,28.2442283,27.65081994,0,0,0,0,0,1732,25,22,24,18,46,51,28,43,37,58,75,52,19,47,11,12,2.42
559760567,Internal Medicine,125,5.248,543.096,174.60096,116.37912,136.74384,0,0,0,0,0,656,14,1.36,11,0.81,12,20,10,18,26,70,58,28,0.68,38,0.8,0.56,1.13
784688327,Internal Medicine,45,10.4,780,414.5924444,309.9135556,321.9277778,0,0,0,0,0,468,0.64,0.73,0.66,0.46,0.99,1.25,0.77,36,1.19,56,64,1.38,0.37,40,0.42,0,1.12
764592702,Oral Surgery (dentists only),305,6.114754098,577.3378033,378.7187869,294.7119016,290.9343934,0,0,0,0,0,1865,3.54,5,35,2.72,7,16,21,75,20,28,49,21,2.07,19,70,1.65,1.64
763208687,General Surgery,123,6.918699187,1962.634146,577.8144715,439.6969919,434.8873171,0,0,0,0,0,851,27,45,27,23,58,59,35,65,44,66,75,66,25,50,29,12,3.24
410906219,Physician Assistant,202,4.247524752,1985.831683,568.1882178,441.3959406,430.2380693,0,0,0,0,0,858,32,22,41,27,59,72,52,52,47,55,75,59,14,36,10,20,3.24
723664447,Gastroenterology,685,1.664233577,886.5708029,253.9918248,196.253635,189.7786715,0,0,0,0,0,1140,17,11,15,16,22,27,19,24,26,57,71,34,11,32,4,4,1.38
853087780,Internal Medicine,156,3.211538462,1110.891026,335.0636538,236.6933333,225.0004487,0.205128205,11.78846154,9.059871795,8.878782051,8.878782051,469,1.86,1.61,12,7,11,11,7,29,19,26,43,18,1.21,23,10,0.78,1.04
915791522,Internal Medicine,542,5.022140221,766.1808118,315.6181734,233.4610332,223.6098339,2.682656827,23.94464945,15.08330258,11.82551661,11.82551661,1268,13,17,19,9,11,18,20,43,25,54,59,27,7,47,9,15,1.37
667871100,Physician Assistant,43,2.255813953,275,247.1609302,176.7076744,164.7181395,0,0,0,0,0,97,0.45,0.42,0.44,0.37,0.66,0.86,0.5,0.88,0.85,58,75,35,0.27,30,0.22,0.2,0.91
575826646,Internal Medicine,241,1.892116183,946.0954357,266.3628631,202.5147718,197.7387137,0,0,0,0,0,456,18,26,12,12,21,38,9,42,29,43,65,41,10,27,12,33,1.77
376864921,Pulmonary Disease,545,1.691743119,770.9633028,232.7021284,174.0319817,174.7017982,0,0,0,0,0,922,12,6,11,13,10,21,17,22,31,65,71,29,5,38,3,4,1.07
346443920,Family Practice,359,3.019498607,1371.05571,541.5218942,411.4828969,376.7668802,0.253481894,239.7409471,53.78746518,42.16952646,42.16952646,993,8,11,10,30,16,41,8,13,32,52,64,33,5,32,4,7,1.46
816522115,Pathology,479,2.747390397,496.0291023,238.3427766,180.2948643,213.1738413,0,0,0,0,0,1316,23,67,22,11,47,44,29,75,39,47,74,50,11,47,36,19,2.26
850811325,Internal Medicine,27,1.851851852,272.3703704,145.7211111,117.7485185,110.9637037,0,0,0,0,0,50,0.17,0.14,0.16,0.14,0,0.31,0,0.31,0.31,0.58,0.68,0.37,0,41,0.07,0,0.89
704458705,Licensed Clinical Social Worker,276,1.184782609,493.9202899,160.8859783,123.872971,125.3075725,0,0,0,0,0,327,17,18,28,9,33,33,28,61,34,55,66,44,10,46,25,9,2.01
407023461,Nurse Practitioner,343,1.163265306,253.9446064,68.71862974,47.69865889,55.19723032,0,0,0,0,0,399,12,12,11,11,14,22,8,26,25,45,66,24,13,37,3,7,1.28
461560435,Nurse Practitioner,285,3,968,264.6163509,197.0547719,188.9781754,0.578947368,17.47368421,3.182807018,2.459578947,2.459578947,690,14,6,6,12,18,19,6,14,27,53,65,32,10,68,0.97,4,1.18
584800328,Hematology/Oncology,349,8.418338109,1016.512894,575.7463324,476.3915759,451.4110029,1.085959885,139.8567335,104.4047278,102.2717479,102.2717479,2559,9,9,10,13,12,16,8,28,17,36,54,20,11,35,5,3,1.09
804376750,Nurse Practitioner,436,1.03440367,477.1302752,93.53974771,73.88862385,75.6187844,0,0,0,0,0,451,19,14,20,17,27,27,27,27,39,68,75,42,9,40,7,8,1.74
977004367,Physical Therapist,36,1.388888889,325.8611111,117.2058333,91.91694444,104.8636111,0,0,0,0,0,50,47,0.27,0.26,0.18,50,33,0.3,33,39,50,75,69,0,33,0.16,0.12,2.24
240603656,Family Practice,339,2.890855457,313.79941,290.3530973,202.6812979,199.6965782,0,0,0,0,0,980,7,6,17,7,10,16,20,35,28,52,58,25,5,37,7,4,1.06
